tweet_id,tweet_text,label,corrected_label,informative_content,confusing_cases
592275037945757697',RT @aggopal15: http://t.co/fqfj8yAl5k\nPls RT THIS PHOTO \nTHESE GUYS ARE MISSING IN NEPAL.\nTHEY STAYED AT' THE LAST RESORT'RESORT NAME IS TH…,affected_people_and_evacuations,affected_people_and_evacuations,THESE GUYS ARE MISSING,
592275085802622976',RT @staronline: #NepalQuake: Malaysian Everest team safe http://t.co/vmGijG6CFw http://t.co/ai29yzcCwW,affected_people_and_evacuations,affected_people_and_evacuations,Malaysian Everest team safe,
592275086612111360',Air relief ops to Kathmandu on hold; 1500 more Indians to be evacuated from Nepal http://t.co/Dybn8xPgq7 A Lot still remains to be done.,affected_people_and_evacuations,affected_people_and_evacuations,1500 more Indians to be evacuated ,
592275097307582465',"RT @mariagorettiz: My friend @kichiepoo still stranded in Nepal, just told me the Australians were evacuated last night\nWater being sold fo…",affected_people_and_evacuations,affected_people_and_evacuations,My friend @kichiepoo still stranded [SEP]the Australians were evacuated,
592275116974714881',RT @shivkunalverma: #NepalEarthquake Ankur Bahl and his team continues to be stuck at Camp 2 on Everest. Tragically Ankur's doctor has been…,affected_people_and_evacuations,affected_people_and_evacuations,Ankur Bahl and his team continues to be stuck,
592275148620836864',"IAF undertakes evacuation in Nepal, 250 Indians flying home http://t.co/1uCLB9GVMq",affected_people_and_evacuations,affected_people_and_evacuations,250 Indians flying home,
592275188563095552',5 Odisha women footballers safe; returning from Nepal\xa0today http://t.co/sz0BfNwxDt,affected_people_and_evacuations,affected_people_and_evacuations,5 Odisha women footballers safe,
592275244343263232',Foreign Ministry: Three Lebanese nationals are stranded at Nepal's Kathmandu airport awaiting their evacuation... http://t.co/V6ggLnkQUr,affected_people_and_evacuations,affected_people_and_evacuations,Foreign Ministry: Three Lebanese nationals are stranded at Nepal's Kathmandu airport awaiting their evacuation... http://t.co/V6ggLnkQUr,
592275349515337728',RT @shivkunalverma: Brief msg posted on Facebook says Ankur's team is safe at Camp 2. Evacuation by chopper perhaps only option #NepalEarth…,affected_people_and_evacuations,affected_people_and_evacuations,Ankur's team is safe,
592275371548143617',Nepal earthquake: Growing number of Australians missing http://t.co/Di961yYis2,affected_people_and_evacuations,affected_people_and_evacuations,Growing number of Australians missing,
592275376916865024',"NDTV News - World: China, Japan Search for Citizens Stranded in Nepal Earthquake - NDTV News - World... http://t.co/BIOhds0J5m",affected_people_and_evacuations,affected_people_and_evacuations,"China, Japan Search for Citizens Stranded",
592275401663066112',India U-14 Football Girls Stranded at Kathmandu  http://t.co/WVf1GYyFAY,affected_people_and_evacuations,affected_people_and_evacuations,Football Girls Stranded,
592275421367939073',"Powerful @AFPphoto gallery of Everest Avalanche, #NepalQuake @AFPphoto Roberto Schmidt at http://t.co/47HUYA9EUa http://t.co/Cav6KOHvFI”",affected_people_and_evacuations,other_useful_information,"Powerful @AFPphoto gallery of Everest Avalanche, #NepalQuake",other_useful_information
592275458370052097',"China, Japan Search for Citizens Stranded in Nepal Earthquake",affected_people_and_evacuations,affected_people_and_evacuations,"China, Japan Search for Citizens Stranded",
592275506814398465',"RT @NavinSinghKhadk: No #avalanche or stranded mountaineers/trekkers reported in the #Annapurna region, #ACAP officials tell the BBC #Nepal…",affected_people_and_evacuations,affected_people_and_evacuations,No #avalanche or stranded mountaineers/trekkers reported,
592275506860396545',@PMOIndia a lot of foreign people stuck in Nepal. Need to evacuate to India some badly injured.please relax visa rules for tgem,affected_people_and_evacuations,affected_people_and_evacuations,a lot of foreign people stuck,
592275591203655682',"#asianewsnetwork NEPAL QUAKE: 6.6 million people affected, says UN: The UN office in Kathmandu said some 6 http://t.co/Blq61rq8py",affected_people_and_evacuations,affected_people_and_evacuations,6.6 million people affected,
592275615673286656',RT @themercurycomau: Fantastic news for a Hobart woman who has received confirmation her younger sister is alive in Nepal. http://t.co/NqQR…,affected_people_and_evacuations,affected_people_and_evacuations,her younger sister is alive,
592275700066820097',Nepal earthquake: Dozens of British travellers missing after disaster\xa0 http://t.co/PCLrTOC4p8,affected_people_and_evacuations,affected_people_and_evacuations,Dozens of British travellers missing,
592275846561312768',"RT @ANI_news: Kathmandu: Its cold. No food, no water, no camp, we want to go home: Chinese tourist stranded in #NepalEarthquake http://t.co…",affected_people_and_evacuations,affected_people_and_evacuations,Chinese tourist stranded,
592275867612545024',This Nepali language report says 100+ foreigners missing from #Everest Base Camp 2: https://t.co/hOCOM1yzKP via @setopati #NepalQuake,other_useful_information,affected_people_and_evacuations,100+ foreigners missing,
592275914743881728',RT @BBCSanjoyM: Kathmandu dotted with camp sites as more and more people sleep outdoors #NepalEarthquake,affected_people_and_evacuations,affected_people_and_evacuations,more and more people sleep outdoors,
592275976865742848',RT @ANI_news: Very big thanks to GoI…Modi sarkar zindabad: Indian stranded in Nepal #earthquake http://t.co/X43MDrIG1C,affected_people_and_evacuations,affected_people_and_evacuations,Indian stranded,
592275977981550592',"Nepal earthquake: 10 Singaporeans safe, some still uncontactable Nepal earthquak➟ http://t.co/7n2TAaEeMf",affected_people_and_evacuations,affected_people_and_evacuations,"10 Singaporeans safe, some still uncontactable",
592276038006153216',6.6 million people affected in Nepal quake: UN: \xa0Some 6.6 million people in Nepal have been affected by the de... http://t.co/ji8APZ1iWO,affected_people_and_evacuations,affected_people_and_evacuations,6.6 million people affected[SEP]Some 6.6 million people in Nepal have been affected,
592276082125975552',RT @dibang: Buried Alive.. Man rescued in #Kathmandu becomes the Face of Nepal #Earthquake\n. http://t.co/7y30nDglbb,affected_people_and_evacuations,affected_people_and_evacuations,Man rescued,rescue_volunteering_and_donation_effort
592276121690898432',RT @vaitor: Nepal: Mount Everest Basecamp (One &amp; Two) were swept away from Avalanche caused by the quake; Many climbers missing,affected_people_and_evacuations,affected_people_and_evacuations,Many climbers missing,
592276147620024322',RT @UNOCHA: #Nepalquake: An estimated 4.6 million people were exposed to the #earthquake shaking http://t.co/bQMi8P7VR9,affected_people_and_evacuations,affected_people_and_evacuations,An estimated 4.6 million people were exposed to the #earthquake shaking,
592276173121454080',"Air force to evacuate 1,500 from Nepal on Sunday http://t.co/b65UNBCfJJ",affected_people_and_evacuations,affected_people_and_evacuations,"evacuate 1,500",
592276196450140160',"@carolineheldman @MEAcontrolroom #langtang 6 choppers with personnel already sent to Pokhra, Kathmandu. Indians, foreigners being evacuated",affected_people_and_evacuations,affected_people_and_evacuations,foreigners being evacuated,
592276417494155264',"RT @ANI_news: Everybody is in panic,no facility&amp;nobody to help us: Hemant,Indian national stranded in Kathmandu #NepalEarthquake http://t.c…",affected_people_and_evacuations,affected_people_and_evacuations,"Hemant,Indian national stranded",
592276489455960064',RT @MissIngramGEOG: @GeographyMrKing @Mr_StoreyGeog Search for dozens of missing Britons in Nepal http://t.co/EtKIwx4xb4 via @MailOnline,affected_people_and_evacuations,affected_people_and_evacuations,Search for dozens of missing Britons,
592276517549416448',"India's U-14 girls football team in Nepal to be evacuated on priority: Sushma Swaraj \nNew Delhi, Apr. 26 (ANI):... http://t.co/6lOzzB62fi",affected_people_and_evacuations,affected_people_and_evacuations,India's U-14 girls football team in Nepal to be evacuated,
592276535387656194',RT @SpokespersonMoD: #NepalEarthquake 102 Indians including one baby brought back by the C-17 Globemaster III of IAF from Kathmandu to Pala…,affected_people_and_evacuations,affected_people_and_evacuations,102 Indians including one baby brought back,
592276542903877632',"RT @SpokespersonMoD: #NepalEarthquake One C-17 aircraft of IAF carrying about 200 stranded Indians will arrive at Palam, Delhi from KTM aro…",affected_people_and_evacuations,affected_people_and_evacuations,about 200 stranded Indians,
592276728162099200',"1 million people lost their family and have not place to sleep,at least we should #prayfornepal if u can't do anything",affected_people_and_evacuations,affected_people_and_evacuations,1 million people lost their family and have not place to sleep,
592277110527373312',RT @MEAIndia: #NepalEarthquake Four IAF aircraft have returned from Kathmandu with a total of 540 stranded Indians. More flights planned fo…,affected_people_and_evacuations,affected_people_and_evacuations,540 stranded Indians,
592277239607132160',Glad my sister in law's family safe. Sad news about damage to old buildings in Kat. https://t.co/Kkf7fswqPH,affected_people_and_evacuations,affected_people_and_evacuations,my sister in law's family safe,
592277346033471488',3Novices:'Jannat' director Kunal Deshmukh 'safe' in quake-hit Nepal http://t.co/xejlGyAniF Kunal Deshmukh was in Kathmandu when the 7.9-m…,affected_people_and_evacuations,affected_people_and_evacuations,Jannat' director Kunal Deshmukh 'safe',
592277436449951746',Thousands trapped in Ruins after 7.9 Mag Earthquake in Nepal: nsnbc : Thousands remain trapped in the ruins of... http://t.co/GPNRjZdfC5,affected_people_and_evacuations,affected_people_and_evacuations,Thousands trapped[SEP]Thousands remain trapped,
592277476941824000',"Nepal Earthquake Missing Includes Britons, As Rescue Efforts Intensify http://t.co/qeZFmCJfT0",affected_people_and_evacuations,affected_people_and_evacuations,Missing Includes Britons,
592277471820517376',"Wedding party of 200 from Mumbai stuck in Kathmandu, 1 missing http://t.co/cHhz63alQU via @TOIMumbai",affected_people_and_evacuations,affected_people_and_evacuations,Wedding party of 200 from Mumbai stuck[SEP]1 missing,
592277600170422273',Nepal earthquake: Five Odisha women footballers safe http://t.co/O6Y9K9jKvI,affected_people_and_evacuations,affected_people_and_evacuations,Five Odisha women footballers safe,
592277703882977280',Tamilnadu Govt: All\r311 Tamils stranded in Nepal safe.\rEfforts on to bring them back.Delhi   helplines\r011-21493460 &amp;24193456,affected_people_and_evacuations,affected_people_and_evacuations,All\r311 Tamils stranded in Nepal safe,
592277720773447680',Asian countries search for citizens stranded in Nepal earthquake http://t.co/QHRlw2XCy2,affected_people_and_evacuations,affected_people_and_evacuations,Asian countries search for citizens stranded,
592277721478205440',RT @WandererRama: My nephews r stranded in #Kathmandu.\nBirendra  +9779808289014\nSurendra  +9779813282703\n@witchybitchygal @bhaiyyajispeaks …,affected_people_and_evacuations,affected_people_and_evacuations,My nephews r stranded,
592277773714063361',"Sheffield based travel firm, Jagged Globe, says one of its teams in Nepal, out of contact since the quake, has now reported all are safe.",affected_people_and_evacuations,affected_people_and_evacuations,"one of its teams in Nepal, out of contact since the quake, has now reported all are safe.",
592277895277649920',"RT @BBCSheffield: Sheffield based travel firm, Jagged Globe, says one of its teams in Nepal, out of contact since the quake, has now report…",other_useful_information,affected_people_and_evacuations,"one of its teams in Nepal, out of contact",
592277906925101056',54-year-old Indian trapped on Everest after #NepalEarthquake triggered an avalanche | http://t.co/kSKQUqtKic,affected_people_and_evacuations,affected_people_and_evacuations,54-year-old Indian trapped,
592277910574243841',RT @BritishRedCross: The @ICRC are tracing missing people after the #NepalQuake. If you are worried about missing anyone please see: http:/…,affected_people_and_evacuations,affected_people_and_evacuations,tracing missing people,
592277978261782528',"6.6 million people affected in Nepal earthquake, says UN http://t.co/34pdnr71W0 via @NewsRepublic",affected_people_and_evacuations,affected_people_and_evacuations,6.6 million people affected,
592277963904839681',"RT @MalteserInt: ""The hospitals are overflowing... Some people are digging in the rubble with their bare hands."" #NepalEarthquake  http://t…",affected_people_and_evacuations,rescue_volunteering_and_donation_effort,The hospitals are overflowing,rescue_volunteering_and_donation_effort
592278037212766208',Breaking: #Chinese rescuers find quake #survivor in #Nepal capital #NepalQuake,affected_people_and_evacuations,affected_people_and_evacuations,find quake #survivor,
592278038169137153',"RT @jsejean: URGENT Missing Nihad Moinuddin Khan (front pick)+5 friends staying at ""Last Resort"" hotel #nepalquake #findnihad http://t.co/4…",affected_people_and_evacuations,affected_people_and_evacuations,Missing Nihad Moinuddin Khan (front pick)+5 friends,
592278294990495744',#Indian #SuryaRay 400 People From Maharashtra Stranded in Nepal are Safe: Devendra Fadnavis: The… http://t.co/PJI4LnKLSX #Indian @SuryaRay,affected_people_and_evacuations,affected_people_and_evacuations,400 People From Maharashtra Stranded in Nepal are Safe,
592278276871036928',"#Indian #SuryaRay Jannat Director Kunal Deshmukh 'Safe' in Quake-Hit Nepal: ""Just talked to Kunal… http://t.co/nmWh1DR3Gu #Indian @SuryaRay",affected_people_and_evacuations,affected_people_and_evacuations,Jannat Director Kunal Deshmukh 'Safe',
592278306218643457',Asian countries search for citizens stranded by Nepal quake \n http://t.co/ooCAlAQvP8 #International,affected_people_and_evacuations,affected_people_and_evacuations,Asian countries search for citizens stranded,
592278355371626497',Shift #Nepal with lil baby after babri masjid fell. CID/IB/CBI/All heat honest motivators #RamSevak.Leaders Delhi safe.\n#WeCan #Pray4Nepal,affected_people_and_evacuations,affected_people_and_evacuations,Leaders Delhi safe,
592278484568801280',"217 missing in Mount Everest Region, say ministry officials. 61 have been rescued.  22 bodies recovered. #NepalQuake \nhttp://t.co/NZXxQwxUif",affected_people_and_evacuations,affected_people_and_evacuations,217 missing,
592278555905564673',255 Indians Evacuated #NepalEarthquake \nhttp://t.co/DXdRRs4bqf,affected_people_and_evacuations,affected_people_and_evacuations,255 Indians Evacuated ,
592278612323143680',RT @ThrishnaSIyer: @SushmaSwaraj My cousin Rohit is missing in the Annapurna trekking circuit. No contact. Please help\n#NepalEarthquake htt…,affected_people_and_evacuations,affected_people_and_evacuations,My cousin Rohit is missing ,
592278619214381057',MISSING IN #NepalEarthquake #RT . Stav Karmel &amp; Oz Matskevich. Last known position was Thorang La toward High Camp. http://t.co/K5MJ9FretC,affected_people_and_evacuations,affected_people_and_evacuations,MISSING[SEP]Stav Karmel &amp; Oz Matskevich. Last known position was Thorang La toward High Camp,
592278644510208000',IAF C-17 expected to land at Delhi at 1645HRS with 285 more Indian nationals pulled out from Nepal. #NepalEarthquake,affected_people_and_evacuations,affected_people_and_evacuations,285 more Indian nationals pulled out from Nepal,
592278662751395840',"I know people climbing Everest, luckily all safe, but thoughts go to those who have been effected by Nepal earthquake &amp; Everest avalanche",affected_people_and_evacuations,affected_people_and_evacuations,"people climbing Everest, luckily all safe",
592278701057802240',ISBPL: #NEWS Asian countries search for citizens stranded in Nepal earthquake: Japan's foreign ministry said i... http://t.co/DlsbG44mW1,affected_people_and_evacuations,affected_people_and_evacuations,Asian countries search for citizens stranded,
592278750462488576',"@aparna_jain abp news reporting from kathmandu airport, flights not allowed to land, ATC evacuated, tremors expected",affected_people_and_evacuations,affected_people_and_evacuations,ATC evacuated,
592279908841172994',RT @XHNews: #Kathmandu airport crowded as people rush to leave after devastating #NepalQuake http://t.co/tcUc5MOqs0 http://t.co/ZLpm3OacLT,infrastructure_and_utilities_damage,affected_people_and_evacuations,people rush to leave,
592279921977724928',RT @W7VOA: .@kathmandupost: 217 missing on or near #Everest http://t.co/zyZjx2vfJT #NepalQuake,affected_people_and_evacuations,affected_people_and_evacuations,217 missing,
592279993935339521',"A few more confirmed safe. Karma, Babu, Michelle, Dorjee, Chirin and Chokpa. Krishna still hasn’t checked in #nepal",affected_people_and_evacuations,affected_people_and_evacuations,A few more confirmed safe,
592280027896635392',"RT @WorldVision: WV staffer in #Kathmandu: people sleeping outside; rubble everywhere, aftershocks continue Donate http://t.co/KO3n2EIvQq #…",affected_people_and_evacuations,affected_people_and_evacuations,people sleeping outside,
592280066144370688',RT @periqlytos: People being pulled out of rubble alive. \n#NepalEarthquake http://t.co/1hjGCwr33x,affected_people_and_evacuations,affected_people_and_evacuations,People being pulled out of rubble alive,
592280072469532672',Over 600 Chinese tourists stranded in Nepal after quake: More than 600 Chinese tourists are… http://t.co/BV22ZTpdzo,affected_people_and_evacuations,affected_people_and_evacuations,Over 600 Chinese tourists stranded ,
592280059043389440',217 missing in Everest region #earthquake  https://t.co/clYBlRlfTS,affected_people_and_evacuations,affected_people_and_evacuations,217 missing,
592280051112136704',"News from Nepal; out of 28 missing, PCR traces 25 http://t.co/hYuhGFMdsm #Kashmir",affected_people_and_evacuations,affected_people_and_evacuations,out of 28 missing[SEP]traces 25 ,
592280123199492097',RT @MamataOfficial: As of now 336 people from Bengal stranded. 31 rescued. Of them 9 flying back by Indigo at 2:55 PM &amp;15 by Air India at 5…,affected_people_and_evacuations,affected_people_and_evacuations,336 people from Bengal stranded,
592280212915683328',RT @tw_bhav: “@jsamdaniel: TNGovt: All\r311 Tamils stranded in Nepal safe.\rEfforts 2 bring back.Delhi helplines\r011-21493460 &amp;24193456” #Nep…,affected_people_and_evacuations,affected_people_and_evacuations,All\r311 Tamils stranded in Nepal safe,
592280241965551616',Britons among missing after Nepal Earthquake kills hundreds http://t.co/iPwVmn45Ry http://t.co/FozC4HtOyK,affected_people_and_evacuations,affected_people_and_evacuations,Britons among missing ,
592281263156887553',RT @Mike_Canan: Cincy man survives Nepal earthquake via @wcpo http://t.co/JhWsIiPfyK,other_useful_information,affected_people_and_evacuations,Cincy man survives,
592281311840063488',#BreakingNews Foreign Ministry: 200 Israelis unaccounted for in Nepal: Majority of missing backpackers n... http://t.co/BlM8t0afNv #rome,affected_people_and_evacuations,affected_people_and_evacuations,200 Israelis unaccounted,
592281326494949376',"RT @ImranHSarker: Indian national Azhar 23, missing. Last location Sindhupalchok. Landed in Nepal yesterday. Plz help. #earthquake RT http:…",affected_people_and_evacuations,affected_people_and_evacuations,"Indian national Azhar 23, missing",
592281320706822145',Foreign Ministry: 200 Israelis unaccounted for in Nepal: Majority of missing backpackers not thought to be in ... http://t.co/wsF1Cpb9hW,affected_people_and_evacuations,affected_people_and_evacuations,200 Israelis unaccounted ,
592281379737501696',Under 14 girls football team stuck in Nepal I Sushma Swaraj tweets to evacuate girls - http://t.co/l3ulbW92SN http://t.co/pcyD93iDVT,affected_people_and_evacuations,affected_people_and_evacuations,Under 14 girls football team stuck,
592281448088006656',"3Novices:Jannat Director Kunal Deshmukh 'Safe' in Quake-Hit Nepal ""Just talked to Kunal &amp; Sonali. They r both sitting on the Kathmandu runw…",affected_people_and_evacuations,affected_people_and_evacuations,Jannat Director Kunal Deshmukh 'Safe',
592281464382730241',RT @NewsX: #NepalEarthquake: 285 more #Indians evacuated from #Nepal. Aircraft to land in Delhi at 4:45 PM. Multiple evacuation flights con…,affected_people_and_evacuations,affected_people_and_evacuations,285 more #Indians evacuated,
592281460591104000',"Our harts go out to all of #Nepal &amp; the climbers+Shepa's still trapped in the mountains, these selfless people saved my wife's life 3y ago.",affected_people_and_evacuations,affected_people_and_evacuations,the climbers+Shepa's still trapped,
592281489779261440',RT @Shipless1: MISSING IN #NepalEarthquake #OzMatskevich &amp; #StavKarmel last known location Thorang La http://t.co/NU8R0YMWCG,affected_people_and_evacuations,affected_people_and_evacuations,MISSING[SEP]#NepalEarthquake #OzMatskevich &amp; #StavKarmel last known location Thorang La,
592281520942895105',200 safe but many Aussies missing in Nepal http://t.co/l9dXRrpNMg,affected_people_and_evacuations,affected_people_and_evacuations,200 safe but many Aussies missing ,
592281558515593216',Dozens of Britons missing after Nepal earthquake and avalanche: A woman who rang her father from Nepal to wish... … http://t.co/fwCOiFJu39,affected_people_and_evacuations,affected_people_and_evacuations,Dozens of Britons missing,
592281642732883968',RT @abcnews: UPDATE: Dozens of Australians still missing after magnitude-7.9 #earthquake in #Nepal http://t.co/yUgHN3k4m9 #NepalEarthquake,other_useful_information,affected_people_and_evacuations,Dozens of Australians still missing,
592281689650401280',"irshad, a doctorfrom kasaragod is missing in kathmandu #NepalEarthquake @NewIndianXpress",affected_people_and_evacuations,affected_people_and_evacuations,"irshad, a doctorfrom kasaragod is missing",
592281785788145665',Report from @kathmandupost quotes ministry officials saying that 217 people still missing in Everest region. #Nepal. \nhttp://t.co/nmdBzEDP22,affected_people_and_evacuations,affected_people_and_evacuations,217 people still missing,
592281795233583104',"RT @tpcpcanada: Looking 4 Faye Kennedy (sister-in-law) 32y, 5\'5"", #Canadian hiker #Langtang Park #Kathmandu #Nepal #NepalEarthquake http://…",affected_people_and_evacuations,affected_people_and_evacuations,"Looking 4 Faye Kennedy (sister-in-law) 32y, 5\'5"", #Canadian hiker",
592281859888914432',Google exec dies in Mount Everest avalanche after Nepal quake http://t.co/jAjALdRBwX via @mashable,other_useful_information,injured_or_dead_people,Google exec dies,injured_or_dead_people
592281919691292672',IAF airlifts Indians stuck in Nepal: http://t.co/Te8hFTgDHp,affected_people_and_evacuations,affected_people_and_evacuations,airlifts Indians stuck,
592281941992419328',"RT @Examiner: Himalaya trekker Laura Wood, 23, of #Huddersfield reported to be  missing following #NepalEarthquake - do you know her? Call …",affected_people_and_evacuations,affected_people_and_evacuations,"Himalaya trekker Laura Wood, 23, of #Huddersfield reported to be  missing",
592282009487200257',People from Karnataka stranded in Nepal returning in batches http://t.co/ZyhaaJp1JR @IndianExpress http://t.co/AIOO0AuUa6,affected_people_and_evacuations,affected_people_and_evacuations,People from Karnataka stranded in Nepal returning in batches,
592282079087366144',RT @SteveChaoSC: More than 200 missing on and around #Everest.  #Nepalquake.... http://t.co/0f0cW1XP2n,affected_people_and_evacuations,affected_people_and_evacuations,More than 200 missing,
592282194304864257',Nepal Earthquake: Indians Return To Delhi http://t.co/tQ5uWRnDy8,affected_people_and_evacuations,affected_people_and_evacuations,Indians Return To Delhi,
592282197719023616',Dozens of Australians missing in Nepal after earthquake http://t.co/tKNBXjSY4H via @ABCNews,other_useful_information,affected_people_and_evacuations,Dozens of Australians missing,
592282282842427392',#NepalQuakeRelief  Indians evacuated from Nepal deboarding a C-17 Globemaster- III of IAF at AFS Palam today. 1/5 http://t.co/x1Yu2538XD,affected_people_and_evacuations,affected_people_and_evacuations,Indians evacuated ,
592282392313917440',217 Tourists Still Missing in #EverestBaseCamp Area. #Nepal #NepalQuake (Setopati),affected_people_and_evacuations,affected_people_and_evacuations,217 Tourists Still Missing,
592282411326644224',http://t.co/PvdeOcHucA Dozens of Britons missing after Nepal earthquake and avalanche http://t.co/Ecp4fXyFNV,affected_people_and_evacuations,affected_people_and_evacuations,Dozens of Britons missing,
592282530558005248',Asian countries search for citizens stranded by Nepal quake http://t.co/sxcYHqD55v via @NewsRepublic,affected_people_and_evacuations,affected_people_and_evacuations,Asian countries search for citizens stranded,
592282585939611649',"#NepalQuake #nepal #nepalrelief among  the many, these two are missing as well. Friends of a dear friend. See below https://t.co/in1PasQ8XB",affected_people_and_evacuations,affected_people_and_evacuations,"among the many, these two are missing as well",
592282662003421185',RT @MelRiordan: Missing after #NepalEarthquake - Jake Riordan last seen Thurs in Pokhara on way to Kathmandu. Have u seen him? PLS RT http:…,affected_people_and_evacuations,affected_people_and_evacuations,Missing [SEP]Jake Riordan last seen Thurs in Pokhara,
592282658907947008',Dozens of Britons missing after Nepal earthquake and\xa0avalanche http://t.co/OG6a21wS7f,affected_people_and_evacuations,affected_people_and_evacuations,Dozens of Britons missing ,
592282712528035840',RT @nytimesworld: People removed rubble surrounding a survivor after the devastating earthquake in Nepal. http://t.co/MaWAyKgtQB http://t.c…,affected_people_and_evacuations,affected_people_and_evacuations,People removed rubble surrounding a survivor ,
592282762511392768',RT @Faheemasays: My friend's bro #azharali n his friends #missing in #Nepal @SushmaSwaraj #NepalEarthquake #help #nayapul #tatopani http://…,affected_people_and_evacuations,affected_people_and_evacuations,My friend's bro #azharali n his friends #missing,
592282909840572416',RT @karrauday: @WandererRama My nephews r stranded in #Kathmandu.\nBirendra  +9779808289014\nSurendra  +9779813282703\n@MEAcontrolroom pls help,affected_people_and_evacuations,affected_people_and_evacuations,My nephews r stranded,
592282897429573632',RT @GabrielleNYC: Updated: 217 missing in #Everest region.\nhttp://t.co/fpyg1JX2Oc #Nepal,affected_people_and_evacuations,affected_people_and_evacuations,217 missing,
592282909270114304',CARE’s Santosh Sharma Kathmandu said earthquake survivors spent the night gripped with fear due to severe aftershocks http://t.co/q51AJf7nCI,affected_people_and_evacuations,affected_people_and_evacuations,earthquake survivors spent the night gripped with fear,
592282919579725824',Asian countries search for citizens stranded by Nepal quake: Asian countries were scrambling on Sunday to loca... http://t.co/eGan2leEqg,affected_people_and_evacuations,affected_people_and_evacuations,Asian countries search for citizens stranded,
592282952274485248',"47 Telangana, Andhra tourists return from Nepal  \nHyderabad, April 26 (IANS) At least 47 tourists and pilgrims... http://t.co/AwLK3lPBH6",affected_people_and_evacuations,affected_people_and_evacuations,"47 Telangana, Andhra tourists return from Nepal  ",
592283011376373760',Over 100 Gujarati tourists feared stranded in quake-hit Nepal by via The Economic Times http://t.co/Sv4kTHEIi9,affected_people_and_evacuations,affected_people_and_evacuations,Over 100 Gujarati tourists feared stranded,
592283003721805824',@CNN: A group spent 2 hours smashing concrete to free a man from the rubble of the #NepalQuake #prayerswiththem,affected_people_and_evacuations,affected_people_and_evacuations,free a man from the rubble,
592283009048383488',“@deltadan  my son Joseph Patrick missing please help #NepalEarthquake  http://t.co/6SlLV9sIbZ http://t.co/m3FHQJheJG @MEAcontrolroom,affected_people_and_evacuations,affected_people_and_evacuations,my son Joseph Patrick missing,
592283096009019394',"Good Morning! We've got the latest from Nepal, missing Alabama boaters &amp; more. See you on @whnt News 19 This Morning http://t.co/lr3hyJIBRA",affected_people_and_evacuations,affected_people_and_evacuations,missing Alabama boaters &amp; more,
592283209615933441',RT @khaddon: Heart-stopping shots of people being pulled from #Nepal earthquake rubble: http://t.co/yhHB8lnqhg http://t.co/2H1TYwcGOY,affected_people_and_evacuations,affected_people_and_evacuations,people being pulled from #Nepal earthquake rubble,
592283371985883136',"RT @CanGeographers: Canadians among Mount Everest climbers hit by Nepal quake, avalanche\nhttp://t.co/ZcJNYik3w1 http://t.co/ngZUSgkaXx",other_useful_information,affected_people_and_evacuations,Canadians among Mount Everest climbers hit by Nepal quake,
592283482849554432',"IAF undertakes evacuation in Nepal, 250 Indians flying home: Read Full story of 'IAF undertakes evacuation in ... http://t.co/0TTfZXLwXY",affected_people_and_evacuations,affected_people_and_evacuations,IAF undertakes evacuation[SEP]250 Indians flying home[SEP]IAF undertakes evacuation,
592283486356013056',IAF evacuates 546 Indian nationals from quake hit Nepal: Read Full story of 'IAF evacuates 546 Indian national... http://t.co/6xtGEJ9mnW,affected_people_and_evacuations,affected_people_and_evacuations,IAF evacuates 546 Indian nationals [SEP]IAF evacuates 546 Indian national,
592283523517685760',"Indian Air Force planes fetch 309 people back from Kathmandu  \nNew Delhi, April 26 (IANS) Indian Air Force planes... http://t.co/pIbWEI7hF9",affected_people_and_evacuations,affected_people_and_evacuations,fetch 309 people back from Kathmandu  ,
592283556614778880',"RT @TimesNow: IndiGo, SpiceJet flights do not land in Kathmandu and return as ATC personnel at airport there evacuated following aftershock…",affected_people_and_evacuations,affected_people_and_evacuations,ATC personnel at airport there evacuated,
592283596771168256',"Indonésia Climber - Looking for our friends, last seen in Langtang-Nepal  http://t.co/1CcUd9Vb2K #ireport",affected_people_and_evacuations,affected_people_and_evacuations,"Looking for our friends, last seen in Langtang-Nepal ",
592283617428045824',Flash: at least 217 mountaineers missing from Everest base camp area #NepalQuake,affected_people_and_evacuations,affected_people_and_evacuations,at least 217 mountaineers missing,
592283857149267968',RT @MariaHussain5: Nearly 7 million people affected by earthquake in Nepal and India: @UN,affected_people_and_evacuations,affected_people_and_evacuations,Nearly 7 million people affected,
592283876267073536',RT- Nepal earthquake: North east mountaineers safe: The mountaineers of the northeast is learnt to be sa... http://t.co/irH3UPQhSv #News,affected_people_and_evacuations,affected_people_and_evacuations,North east mountaineers safe,
592283927571664896',RT @SpokespersonMoD: #NepalEarthquake  MI-17 heptors of IAF carry out 5 casualty evacuation sorties in Nepal. Injured persons moved to mili…,affected_people_and_evacuations,affected_people_and_evacuations,MI-17 heptors of IAF carry out 5 casualty evacuation sorties,
592283963726540800',30 tourist  stranded in Nepal after earthquake http://t.co/phbZhDXJ8c,affected_people_and_evacuations,affected_people_and_evacuations,30 tourist  stranded,
592283949201633281',RT @AdityaGhosh6E: @IndiGo6E flt 6E 31 diverting back to DEL after holding near Kathmandu due to evacuation of ATC tower in KTM after lates…,affected_people_and_evacuations,affected_people_and_evacuations,evacuation of ATC tower,
