tweet_id,tweet_text,label,corrected_label,informative_content,corrected_label_1,informative_content_1,confusing_cases
540825945196986368,Emergency Hotlines. #RubyPH #PrayForThePhilippines #GODBLESSUSALL x http://t.co/h37SIZ0VOy,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Emergency Hotlines,,,
540827668531662848,First team is getting ready to fly out tonight and be stand by in Manila #hagupit  #ruby #Philippines,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,First team is getting ready to fly out tonight and be stand by in Manila,,,
540827888409268224,Plan's office in #OccidentalMindoro readies emergency &amp; medical kits &amp; checks inventory of hygiene &amp; shelter kits. #Hagupit #RubyPH,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Plan's office in #OccidentalMindoro readies emergency &amp; medical kits &amp; checks inventory of hygiene &amp; shelter kits,,,
540835527478759424,"NYC, Yes Pinoy &amp; MovePH: Volunteer for #RubyPH response http://t.co/HeWkOIBZXD http://t.co/JoKWLNn8Cn",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Volunteer for #RubyPH response,,,
540835469450567680,Preparing for #Typhoon #Hagupit in the #Philippines - Save emergency team in place where the storm is expected to hit http://t.co/4H5zQXKyx5,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Save emergency team in place where the storm is expected to hit,,,
540835927635947520,#rubyph relief goods http://t.co/NdYwsnCmVd,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,relief goods,,,
540835983256608768,Need Help? See Complete #Philippines #Emergency #Hotlines #Directory #RubyPH|=&gt;http://t.co/heRsRYWB9a http://t.co/NTwmXs4cFT,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Complete #Philippines #Emergency #Hotlines,,,
540837012241412096,"RT @savechildrenuk: We're in the #Philippines, preparing emergency kits for incoming Typhoon #Hagupit. #BePreparedPH #RubyPH http://t.co/PJ…",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"We're in the #Philippines, preparing emergency kits for incoming Typhoon #Hagupit",,,
540838455605866496,Emergency Hotlines. Reminders. Tips how to save Battery Life. #StaySafePH #RubyPH #Hagupit,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Emergency Hotlines,,,
540839803856908288,Talking with @habitatFHGB about providing emergency shelters in #Philippines if #hagupit hits #tacloban. Praying they won’t be needed,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Talking with @habitatFHGB about providing emergency shelters,,,
540839818499219456,"NYC, YesPinoy &amp; MovePH: Volunteer for #RubyPH response... http://t.co/sjcpLbuMEy",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Volunteer for #RubyPH response,,,
540839992260849664,RT @SailorsSociety: Talking with @habitatFHGB about providing emergency shelters in #Philippines if #hagupit hits #tacloban. Praying they w…,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Talking with @habitatFHGB about providing emergency shelters,,,
540841162987540480,GLOBE ADVISORY:Emergency Hotlines.\n#RubyPH\n#PrayForVisayas http://t.co/GmmOqyruvu,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Emergency Hotlines,,,
540841797103013889,RT @theOFDA: We're deploying a disaster team to the #Philippines to monitor #Hagupit/#RubyPH &amp; coordinate w/ local govt &amp; humanitarian orgs,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,We're deploying a disaster team to the #Philippines to monitor #Hagupit/#RubyPH &amp; coordinate w/ local govt &amp; humanitarian orgs,,,
540842910720466946,The global @HotOSM community is mapping the Philippines to help prepare for #RubyPH #Hagupit. Join us: http://t.co/Ga9er1SDXg,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,The global @HotOSM community is mapping the Philippines to help prepare for #RubyPH #Hagupit,,,
540843104136597504,#Philippines NFA has a 17-day buffer stock of #rice in wake of Typhoon #Hagupit http://t.co/Dkx3TRmio3,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,#Philippines NFA has a 17-day buffer stock of #rice in wake of Typhoon #Hagupit,,,
540844225294630913,Emergency contact numbers to remember http://t.co/H6zkuyzIQh #RubyPH via @inquirerdotnet,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Emergency contact numbers,,,
540845832338415616,We're preparing for Typhoon #Hagupit by setting up help desks for older people in evacuation centres: http://t.co/Q3xItnCwQy #RubyPH,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,We're preparing for Typhoon #Hagupit by setting up help desks for older people in evacuation centres,,,
540850734166966272,Emergency rice ready for #RubyPH aftermath http://t.co/IREXgdmFUK,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Emergency rice ready for #RubyPH aftermath http://t.co/IREXgdmFUK,,,
540850748381081600,Emergency hotlines for Typhoon #RubyPH #Hagupit share http://t.co/VGS9gfmyiQ,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Emergency hotlines,,,
540851892948320256,Via @officialdohgov: DOH regional offices will assist their counterparts in regions expected to be hit by #RubyPH. http://t.co/lx5p6v8F2S,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,DOH regional offices will assist their counterparts in regions expected to be hit,,,
540852818605654017,"Are you ready for #RubyPH? Food, water, first aid kit and radio all packed on my waterproof bag. You shld too! http://t.co/TBr4DDc8MO",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"Food, water, first aid kit and radio all packed on my waterproof bag",,,
540853721878388736,#RubyPH DOH Hotline 711-1001 http://t.co/vfCsz6fQRC,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Hotline,,,
540857186881376256',RT @HumanityRoad: @HumanityRoad volunteers are actively monitoring Typhoon #Hagupit #RubyPH #digihums #hmrd via ^cg,other_useful_information,rescue_volunteering_and_donation_effort,@HumanityRoad volunteers are actively monitoring Typhoon,,,
540859924520001538,Philippines is preparing for typhoon Hagupit - humanitarian work already started - Finn Church Aid #Hagupit #Ruby http://t.co/7KaofSAw6V,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,humanitarian work already started,,,
540863449350172675,"We have been accepting, packing donated medical supplies &amp; food since Tuesday.http://t.co/jal0i2ue58  #Hagupit #RubyPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"We have been accepting, packing donated medical supplies &amp; food ",,,
540864294535979008,WFP has prepositioned food in the #Philippines &amp; is ready to support in case of Typhoon #Hagupit #RubyPH emergency. http://t.co/qh6vKj4kRt,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,WFP has prepositioned food in the #Philippines &amp; is ready to support,,,
540864896972251138,Here are the emergency hotlines. Make sure to have them saved on your phones. #RubyPH http://t.co/e9FHqzVJdB,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,emergency hotlines,,,
540868293653843969,INFOGRAPHIC: Government hotlines for typhoon-related emergencies http://t.co/1dNxVfoEIk #RubyPH | via @govph http://t.co/8NuYkzrE8W,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Government hotlines,,,
540868229221339137,The Get Ready PINAS Incident Command Team is now in close coordination with various State Universities &amp; Colleges on the path of #RubyPH.,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,The Get Ready PINAS Incident Command Team is now in close coordination with various State Universities &amp; Colleges,,,
540870259377332225,RT @LoiShuaOFC: SAVE! \n\nINFOGRAPHIC: Government hotlines for typhoon-related emergencies http://t.co/rwh2cS5AOZ #RubyPH | via @govph http:/…,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Government hotlines,,,
540871814537560064,CRS staff &amp; emergency aid are ready to go should Typhoon #Hagupit (#RubyPH) hit #Philippines: http://t.co/BXmFpGynfh http://t.co/x5VxrSTk7C,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,CRS staff &amp; emergency aid are ready to go,,,
540875154449256449,"RT @piacayetano: Take heed. @GetReadyPinas ""@inquirerdotnet: ICYMI: emergency contact info to remember ahead of #RubyPH: http://t.co/gNzWUW…",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,emergency contact info,,,
540875796953325568,People wait for relief goods outside a church in Tacloban. #RubyPH (Photo via Reuters) http://t.co/zIAdsSMs03,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,People wait for relief goods outside a church in Tacloban,,,
540876703560900608,RT @PlanPhilippines: Plan's office in #OccidentalMindoro readies emergency &amp; medical kits &amp; checks inventory of hygiene &amp; shelter kits. #Ha…,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Plan's office in #OccidentalMindoro readies emergency &amp; medical kits &amp; checks inventory of hygiene &amp; shelter kits,,,
540877975768412163,#RubyPH Volunteers on Relief Operation\n@PRO13PIO @pro13caraga @RPCRDPRO13 @ppodinagat http://t.co/CxQ6QOxQNT,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,#RubyPH Volunteers on Relief Operation,,,
540879670103666689',EXCLUSIVE VIDEO: See how our @SPPhilippines team is preparing to respond to typhoon #Hagupit http://t.co/Dx2L5Lpl5V #RubyPH,other_useful_information,rescue_volunteering_and_donation_effort,how our @SPPhilippines team is preparing to respond to typhoon,,,
540880402781835264,RT @Stop_Hunger_Now: Typhoon #Hagupit may cause a hunger emergency in the #Philippines (http://t.co/oh45eGyY3F). We will be monitoring the …,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,may cause a hunger emergency,,,
540880378006093824,"RT @mercycorps: Should Typhoon #Hagupit hit the #Philippines, our team is on the ground &amp; ready to respond to urgent needs. http://t.co/HM2…",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,our team is on the ground &amp; ready to respond to urgent needs,,,
540885642620567552,emergency hotlines for Typhoon Ruby \n#RubyPH http://t.co/mSI4R8U1J7,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,emergency hotlines for Typhoon Ruby \n#RubyPH http://t.co/mSI4R8U1J7,,,
540888229126234112,"#WorldVision relief goods at #Tacloban warehse ready for distrbution to over 1,0000 families. #TyphoonHagupit #RubyPH http://t.co/s4skRWjVvk",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"#WorldVision relief goods at #Tacloban warehse ready for distrbution to over 1,0000 families",,,
540898651921338368,.@WFP keeps watch over progress of Typhoon #Hagupit #RubyPH &amp; is ready to assist the #Philippine gov't if needed. http://t.co/5ZHC0obPRw,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,is ready to assist the #Philippine gov't,,,
540898750366228480,Volunteer with VFV and help rebuild Tacloban: http://t.co/wOK8CynpY9 #ReliefPH #TindogTacloban,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Volunteer with VFV and help rebuild Tacloban,,,
540909015996592130,"As #Hagupit moves closer to the #Philippines, our team is on the ground &amp; prepared to respond. http://t.co/lLEZmIsdXz",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,our team is on the ground &amp; prepared to respond,,,
540913242131140608,Ready4 #Hagupit #RubyPH @CBMworldwide team on standby to ensure #disability inclusion in response @unisdr @reliefweb http://t.co/D5WTuOeipo,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,team on standby to ensure #disability inclusion in response,,,
540913592154226688,.@ACF_Philippines have pre-positioned emergency stock &amp; vehicles to ensure a swift response we hope we won't need to implement #Hagupit,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,have pre-positioned emergency stock &amp; vehicles to ensure a swift response,,,
540913337018904576,RT @gordonrattray: Ready4 #Hagupit #RubyPH @CBMworldwide team on standby to ensure #disability inclusion in response @unisdr @reliefweb htt…,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,team on standby to ensure #disability inclusion in response,,,
540913507748044800,Our prepared emergency kits in #Philippines. Follow @SaveChildrenPH for more updates on the ground. #Hagupit #RubyPH http://t.co/XPMrFvf5zu,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Our prepared emergency kits in #Philippines,,,
540915195820773376,"RT @RHIPSTOP: Cebu, you have to be ready. Here our your Emergency Hotlines courtesy of our government. #CebuMustBeReady #RubyPH ☝️ http://t…",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Emergency Hotlines,,,
540919785333084160,"CRS is pre-positioned w/ emergency supplies (water, shelter, sanitation), ready to be dispatched to areas affected by #Hagupit #RubyPH.",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"CRS is pre-positioned w/ emergency supplies (water, shelter, sanitation), ready to be dispatched to areas affected ",,,
540920154008195072,"RT @ICRC: We've sent a team of experts to Catbalogan, the capital of #Samar Province, to prepare our response in the immediate aftermath of…",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,We've sent a team of experts to Catbalogan,,,
540920749112836096,Request to coordinate sea ports to facilitate relief operations/transpo 2 areas that will be affected. #RubyPH @Karen_DaviLa @stateofdnation,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Request to coordinate sea ports to facilitate relief operations/transpo,,,
540921230459957248,"20 trucks (food, medical &amp;water supply equipment) are to be shipped tomorrow morning from Davao to affected areas over the weekend. #RubyPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"20 trucks (food, medical &amp;water supply equipment) are to be shipped",,,
540924599446163456,RT @WFP_UK: WFP stands ready to assist #Philippines with emergency food if needed for Typhoon #Hagupit #RubyPH. #Infographic here http://t.…,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,WFP stands ready to assist #Philippines with emergency food,,,
540926216908582912,RT @Federation: #Hagupit: @philredcross disaster response teams on standby &amp; volunteers activated to support evacuations in high-risk areas…,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,disaster response teams on standby &amp; volunteers activated to support evacuations in high-risk areas,,,
540926182569828353,"We're preparing food, soap, water purifiers, tarpaulins &amp; solar lamps in readiness for #TyphoonHagupit #Hagupit #RubyPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"We're preparing food, soap, water purifiers, tarpaulins &amp; solar lamps in readiness",,,
540927158420779008,Our Rescue Global team is deploying to #Philippines to respond to #Hagupit on Operation #AretePH,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Our Rescue Global team is deploying to #Philippines,,,
540928688385458176,Already lots of #OSM support for expected Typhoon #Hagupit to help contribute please help with the current HOT Tasks http://t.co/ryPaGf4U1d,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Already lots of #OSM support for expected Typhoon #Hagupit,,,
540931887183958017,We've sent aid and a team of experts close to #RubyPH #Hagupit areas. We're ready to respond w/ @philredcross. More http://t.co/ZJW9qF9fAL,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,We've sent aid and a team of experts close to #RubyPH #Hagupit areas,,,
540932226708275200,Typhoon #Hagupit: Save the Children prepares emergency response http://t.co/UqJT5txHRO via @examinercom #Philippines,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Save the Children prepares emergency response,,,
540934855832264704,RT @GoodNeighborsPh: Helping local gov't and other INGOs in preparing relief packs as #RubyPH approaches. @Good_Neighbors @GoodNeighbors ht…,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Helping local gov't and other INGOs in preparing relief packs,,,
540936427018932226,"Typhoon #Hagupit #Ruby: we have sent a team of experts to Catbalogan, #philippines. https://t.co/7PdUl4AkyD",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,we have sent a team of experts to Catbalogan,,,
540939329137176576,The local #redcross in Talcoban ready to provide first aid support and disaster relief items http://t.co/yYIuuPReEP #RubyPH #Hagupit,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,The local #redcross in Talcoban ready to provide first aid support and disaster relief items,,,
540946857543757824,ShelterBox ready to help Philippines. Responders &amp; supplies on standby near Manilla  #Hagupit #Ruby #SuperTyphoon  http://t.co/Ia88rUvWLB,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,ShelterBox ready to help Philippines. Responders &amp; supplies on standby near Manilla,,,
540950739309178880,Our staff at headquarters is tracking typhoon #Hagupit and ready to respond should the need arise. http://t.co/2uQqERWBql #RubyPH,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Our staff at headquarters is tracking typhoon #Hagupit and ready to respond,,,
540951716447793153,"Leyte Provincial Hospital reports their typhoon module is in a secure location, ready in event of emergency: http://t.co/IaU7mJzNPh #Hagupit",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"Leyte Provincial Hospital reports their typhoon module is in a secure location, ready in event of emergency",,,
540952985179004929,"Trucks are being packed with emergency household, shelter &amp; hygiene kits for families who may be affected by #Hagupit http://t.co/mWcz3TA4n7",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"Trucks are being packed with emergency household, shelter &amp; hygiene kits for families who may be affected",,,
540952697546211329,#Hagupit is now on course to hit the Philippines. \n@SaveChildrenPH response teams have been sent to strategic points across the country,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,response teams have been sent to strategic points across the country,,,
540952664398635009,Our team in the Philippines are preparing for impending Typhoon #Hagupit http://t.co/W1yZhYPJ5K #LastingPromise,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Our team in the Philippines are preparing for impending Typhoon,,,
540957084423311360,"As Typhoon #Hagupit/#RubyPH approaches the Philippines, our staff in the region is ready to respond, if needed: http://t.co/PGiE837iWM",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,our staff in the region is ready to respond,,,
540959799534292992,"We're pre-positioned w/ emergency supplies (water, shelter, sanitation), ready to be dispatched to areas affected by #Hagupit #RubyPH.",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"We're pre-positioned w/ emergency supplies (water, shelter, sanitation), ready to be dispatched to areas affected ",,,
540958722731036672,".@WFP is ready w/ rice, high-energy biscuits &amp; ready-to-use food in the #Philippines for Typhoon #Hagupit. More info: http://t.co/zLhNlkLfyv",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,".@WFP is ready w/ rice, high-energy biscuits &amp; ready-to-use food in the #Philippines for Typhoon #Hagupit",,,
540958845913137152,".@unicefphils ""ready to provide support &amp; assistance"" - #Tacloban office Chief Maulid Warfa: http://t.co/dAubJYOEqv @CNN #Hagupit #RubyPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,".@unicefphils ""ready to provide support &amp; assistance""",,,
540960965232439296,Philippine government and relief agencies emergency contact details #RubyPH #Hagupit http://t.co/JFfP8wUdnQ,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Philippine government and relief agencies emergency contact details,,,
540960155265822720,Don't forget the emergency hotlines #RubyPH http://t.co/bELTDLpKJL,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,the emergency hotlines,,,
540962926660558849,Philippine Amateur Radio Association has activated its Ham Emergency Radio Operations http://t.co/ngLSIKOrjC #Hagupit #RubyPH #hmrd,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Philippine Amateur Radio Association has activated its Ham Emergency Radio Operations,,,
540966035768094720,How are aid agencies preparing for #TyphoonRuby? We have the scoop: http://t.co/uY6KJ7HWPg via @TakePart #RubyPH #Philippines #TakePartWorld,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,aid agencies preparing for #TyphoonRuby,,,
540969580789641217,@ACF_Philippines teams are in #Tacloban ready to respond to urgent needs.  Aid stocks &amp; vehicles are ready to be deployed.#Hagupit #RubyPH,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,teams are in #Tacloban ready to respond to urgent needs.  Aid stocks &amp; vehicles are ready to be deployed,,,
540969338631913472,"For immediate release: LWR Commits Initial $50,000 to Aid Relief Efforts in the Philippines http://t.co/W9t06DAyKK #Hagupit",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"LWR Commits Initial $50,000 to Aid Relief Efforts",,,
540973357471399937,http://t.co/Oh29VLdZQW #RubyPH #RescuePH Philippines Government Emergency Numbers,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Government Emergency Numbers,,,
540980428287381505,Oxfam aid workers in #Philippines on high alert as #Typhoon #Hagupit #RubyPH approaches http://t.co/jwtK7BqMxv,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Oxfam aid workers in #Philippines on high alert,,,
540984738618429440,RT @SaveChildrenCan: #Hagupit is now on course to hit the Philippines. \n@SaveChildrenPH response teams have been sent to strategic points a…,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,response teams have been sent to strategic points,,,
540984255866621952,"RT @SaveChildrenCan: @SaveChildrenPH staff are working in communities, disseminating safety messages &amp; ensuring that they are ready for eva…",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"staff are working in communities, disseminating safety messages &amp; ensuring that they are ready",,,
540985424576266240,Aid shipments underway as Typhoon #Hagupit nears #Philippines. Our ER team on is mobilizing. http://t.co/qGmmRAqsaA http://t.co/QGBw3MNXxl,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Aid shipments underway [SEP]Our ER team on is mobilizing,,,
540985616604073984,IR staff are on alert in Philippines and ready to respond iA to help those affected by typhoon #hagupit. 18 hours to go.,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,IR staff are on alert in Philippines and ready to respond,,,
540993323146547200,Our CEO @jimclarken on how we are ready to respond to #Typhoon #Hagupit #RubyPH in #Philippines http://t.co/OPsRK9NkhV via @todayfmofficial,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Our CEO @jimclarken on how we are ready to respond,,,
540993448896385024,"As #Hagupit bears down on the #Philippines, our @USAID @theOFDA advance team will arrive this weekend to mobilize a speedy response.",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,our @USAID @theOFDA advance team will arrive this weekend to mobilize a speedy response.,,,
540993641498832896,"RT @JeremyKonyndyk: As #Hagupit bears down on the #Philippines, our @USAID @theOFDA advance team will arrive this weekend to mobilize a spe…",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,our @USAID @theOFDA advance team will arrive this weekend to mobilize,,,
540994019946287106,"MEDIA RELEASE: @Oxfam aid workers in The #Philippines on high alert, ready to respond to Typhoon #Hagupit #RubyPH https://t.co/mGNW0TMMRH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"@Oxfam aid workers in The #Philippines on high alert, ready to respond ",,,
540995531565453312,"RT @eu_echo : ""we are dispatching experts to the Philippines as #Hagupit approaches http://t.co/2IS7dhDxu5 …–-eu-stands-ready-assist",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"""we are dispatching experts to the Philippines",,,
540997282095972352,Our team is preparing families in the #Philippines for Typhoon #Hagupit. What we're doing: http://t.co/irqhC9Ixzt,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Our team is preparing families in the #Philippines for Typhoon #Hagupit,,,
540999409635713024,MT @HumanityRoad: Philippine Amateur Radio Association has activated its Ham Emergency Radio Operations http://t.co/Dv0fVF1xpm #RubyPH #hmrd,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Philippine Amateur Radio Association has activated its Ham Emergency Radio Operations,,,
541005463987691521,RT @CatholicRelief: Our staff is on the ground in the #Philippines ready to respond after #Hagupit #RubyPH passes. http://t.co/3xKvJXh9hh h…,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Our staff is on the ground in the #Philippines ready to respond,,,
541006348012363777,Emergency Kits being prepared by our team for impending #Typhoon #Hagupit in the #Philippines @savechildrenaus http://t.co/BC2Cz7XTlv,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Emergency Kits being prepared by our team for impending #Typhoon,,,
541007713983938560,Just watched Orla Fagan of @OCHAPhilippines on CNN. UN Humanitarian Country Team is ready to assist PHL government. #RubyPH #HagupitPH,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,UN Humanitarian Country Team is ready to assist PHL government,,,
541008734970208256,RT @DisasterTechLab: With a team already on the ground we're ready to respond to #RubyPH.\nBut we need your support. Please donate now!\nhttp…,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,With a team already on the ground we're ready to respond,,,
541013903572885507,Response teams in Tacloban &amp; Borongan are oriented on ICT tools &amp; psychosocial support for typhoon survivors. #Hagupit #RubyPH,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Response teams in Tacloban &amp; Borongan are oriented on ICT tools &amp; psychosocial support for typhoon survivors,,,
541016986226937857,"To my fellow Waraynons and friends, please share the emergency hotlines. #RubyPH http://t.co/ckngmEBYfq",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,emergency hotlines,,,
541019254662107136,Emergency teams with @CatholicRelief and @iamCARITAS helped families evacuate in Tacloban #RubyPH #TyphoonHagupit http://t.co/Pj3xwnQQia,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Emergency teams with @CatholicRelief and @iamCARITAS helped families evacuate in Tacloban,,,
541025292093898752,Join us as we begin relief efforts to help those who will be affected by Typhoon #RubyPh. Volunteer now!,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,we begin relief efforts,,,
541025716913963008,"We need volunteers today to help us pack relief goods at the University of Southern Philippines,Lahug,Cebu City. #RubyPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,We need volunteers today to help us pack relief goods,,,
541026751045185536,Our teams stocking warehouse with emergency kits for distribution in #Philippines. http://t.co/W67uvINdxX #Typhoon #Hagupit #BePreparedPH,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Our teams stocking warehouse with emergency kits for distribution,,,
541028388400398336,"To everyone joining the march, we have @RemergePh on site to accept donations for #RubyPH. Bring food, clothes, etc. https://t.co/DyO5n0zb1D",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,we have @RemergePh on site to accept donations,,,
541030922577924096,"Hotlines for typhoon-related emergencies. http://t.co/RaAoSbReoP #RubyPH http://t.co/RUQWh2Yswh"" (via @govph)",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Hotlines for typhoon-related emergencies.,,,
541031991043706880,"#GetReadyPINAS \nFood: A 3 to 5 day supply of non-perishable packaged or canned food and can opener.\nDried fruits and biscuits,too.\n#RubyPH",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"Food: A 3 to 5 day supply of non-perishable packaged or canned food and can opener.\nDried fruits and biscuits,too",,,
541032232513982465,"We're activating our #NDRCC tomorrow morning, a month earlier than planned to support our NGO relief partners deploying to #Hagupit.",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,"We're activating our #NDRCC tomorrow morning, a month earlier than planned to support our NGO relief partners deploying to #Hagupit",,,
541033197581000704,Prices and supply of canned goods and other food items remain at normal level based on the monitoring of DTI-NegOr. #mediangbayan #RubyPH,rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Prices and supply of canned goods and other food items remain at normal level based on the monitoring of DTI-NegOr,,,
541034374037114881,"Truckloads of relief goods deployed in north, south in anticipation of #RubyPH | @sunstarspeed\nhttp://t.co/BzhXduH6lS http://t.co/iGHdgTbPZs",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,Truckloads of relief goods deployed,,,
541035017736962048,"MT @JeremyKonyndyk: As #Hagupit bears down on #Philippines, our @USAID @theOFDA advance team will arrive to mobilize a speedy response.",rescue_volunteering_and_donation_effort,rescue_volunteering_and_donation_effort,our @USAID @theOFDA advance team will arrive to mobilize a speedy response.,,,
